"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"experiment"
"04/27/2018 19:43:37:811 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","56","0","30"
"[run number]","N","tau","[step]","total-wealth","sum [wealth] of turtles with [ who mod nn = 0 ]","sum [wealth] of turtles with [ who mod nn = 1 ]"
"52","50","0.5","9","861.0000000000001","142.75990675990678","271.5535020535021"
"51","50","0.5","19","1912.5000000000005","343.29785470807144","653.1294740691026"
"50","50","0.45","16","1589.7","297.36971361971365","502.51340326340323"
"45","50","0.4","96","9324.400000000003","1743.2318485734963","3214.934899692969"
"52","50","0.5","10","954.4999999999999","151.25990675990678","315.55350205350203"
"51","50","0.5","20","2007","375.4645213747381","675.6294740691027"
"50","50","0.45","17","1694.8000000000006","306.4697136197136","526.9134032634032"
"52","50","0.5","11","1086.4999999999998","174.60406260406265","352.1573981573981"
"52","50","0.5","12","1178.9999999999998","201.10406260406262","380.1573981573981"
"50","50","0.45","18","1831.4499999999998","349.76062271062267","551.9194638694638"
"51","50","0.5","21","2103.0000000000005","404.9645213747381","704.6294740691027"
"45","50","0.4","97","9458.599999999999","1780.231848573496","3266.868233026303"
"52","50","0.5","13","1316","217.87678987678993","435.3392163392163"
"47","50","0.45","77","7107.049999999999","1384.5570470980688","2370.1589332751873"
"50","50","0.45","19","1960.1500000000003","368.1391941391941","593.7742257742257"
"48","50","0.45","50","4700.850000000001","945.9163617256495","1506.8811788658538"
"51","50","0.5","22","2111.4999999999995","412.4645213747381","704.6294740691027"
"49","50","0.45","37","3423.9","602.9946349946349","1133.9893606393607"
"52","50","0.5","14","1408.5","226.8767898767899","483.83921633921625"
"50","50","0.45","20","1979.3500000000004","378.7891941391941","593.6242257742258"
"51","50","0.5","23","2233.4999999999995","435.903915314132","747.053716493345"
"46","50","0.45","83","7641.750000000003","1445.7919067344765","2567.1159137731897"
"52","50","0.5","15","1500.5000000000002","250.37678987678993","513.8392163392164"
"48","50","0.45","51","4845.500000000001","970.8306474399351","1561.688321722997"
"45","50","0.4","98","9475.200000000003","1789.4318485734962","3268.2682330263024"
"50","50","0.45","21","2115.9","404.9265890971773","650.6032173708645"
"49","50","0.45","38","3520.899999999999","616.9173622673623","1157.2075424575426"
"51","50","0.5","24","2246","444.403915314132","748.5537164933451"
"52","50","0.5","16","1623","280.7188951399478","548.8129005497426"
"50","50","0.45","22","2249.6500000000005","424.61547798606625","695.069884037531"
"48","50","0.45","52","4987.950000000001","990.3695363288241","1631.0827661674416"
"51","50","0.5","25","2347.5","463.67664258685926","790.6900801297087"
"52","50","0.5","17","1758","289.2188951399478","605.3129005497425"
"49","50","0.45","39","3652.2999999999997","648.7364098864098","1197.7551615051614"
"45","50","0.4","99","9610.2","1805.3651819068295","3308.0015663596364"
"50","50","0.45","23","2389.5999999999995","451.79404941463764","733.9984554661024"
"47","50","0.45","78","7192.900000000001","1395.9737137647355","2410.558933275188"
"51","50","0.5","26","2479.5000000000014","488.8194997297164","839.9373328769611"
"52","50","0.5","18","1898.4999999999998","312.14746656851923","662.5986148354569"
"50","50","0.45","24","2486.55","476.23690655749476","761.6198840375312"
"52","50","0.5","19","1993.5000000000002","350.5111029321556","673.3713421081842"
"51","50","0.5","27","2575","503.09222700244374","872.0282419678703"
"46","50","0.45","84","7699.4","1466.7752400678098","2575.6159137731893"
"50","50","0.45","25","2501.7499999999995","483.53690655749483","762.019884037531"
"45","50","0.4","100","9748.800000000003","1830.6379091795566","3360.7652027232716"
"48","50","0.45","53","5003.050000000001","1000.0195363288243","1631.3827661674413"
"52","50","0.5","20","2088.5","366.39999182104447","719.3157865526287"
"51","50","0.5","28","2670.0000000000005","515.5922270024438","898.5282419678704"
"50","50","0.45","26","2511.3999999999996","492.08690655749484","761.069884037531"
"52","50","0.5","21","2220.5000000000005","394.945446366499","753.8006350374772"
"51","50","0.5","29","2723.5","534.925560335777","912.0837975234258"
"47","50","0.45","79","7325.450000000003","1416.1913608235589","2450.458665895508"
"50","50","0.45","27","2602.399999999999","516.7369065574948","780.919884037531"
"52","50","0.5","22","2314","403.9454463664991","793.3006350374769"
"51","50","0.5","30","2770","545.5619239721407","929.2656157052443"
"48","50","0.45","54","5098.4000000000015","1020.2362029954909","1654.0160995007745"
"52","50","0.5","23","2445.999999999999","431.4839079049605","827.0698658067079"
"53","50","0.5","0","0","0","0"
"51","50","0.5","31","2862.5","564.0619239721407","956.265615705244"
"46","50","0.45","85","7790.099999999999","1486.958573401143","2603.7825804398562"
"52","50","0.5","24","2460","441.9839079049605","826.569865806708"
"53","50","0.5","1","115.00000000000001","13","51.714285714285715"
"50","50","0.45","28","2727.9999999999995","533.8250017955901","825.9492491168962"
"51","50","0.5","32","3000","586.0871764973932","1003.1141005537289"
"52","50","0.5","25","2559.999999999999","450.4839079049605","869.069865806708"
"53","50","0.5","2","260","26","137.21428571428572"
"53","50","0.5","3","395.0000000000001","49.92857142857143","188.21428571428572"
"48","50","0.45","55","5228.3499999999985","1041.7589302682181","1695.707008591684"
"47","50","0.45","80","7455.800000000001","1445.8428759750739","2496.1662416530844"
"51","50","0.5","33","3137.4999999999995","608.5871764973932","1063.0231914628198"
"52","50","0.5","26","2643.4999999999995","467.1015549637841","892.5992775714138"
"53","50","0.5","4","492.5000000000001","70.26190476190477","221.5476190476191"
"53","50","0.5","5","626.5000000000001","86.26190476190477","272.10317460317464"
"52","50","0.5","27","2775.9999999999986","494.7588976211268","939.7706062427424"
"51","50","0.5","34","3243.4999999999986","620.0871764973933","1104.02319146282"
"50","50","0.45","29","2866.699999999999","551.77500179559","868.8992491168962"
"53","50","0.5","6","642.0000000000001","91.76190476190477","273.1031746031746"
"46","50","0.45","86","7799.500000000001","1496.0585734011433","2604.2825804398562"
"53","50","0.5","7","730.5","111.09523809523812","289.38095238095235"
"52","50","0.5","28","2910.9999999999995","517.401754763984","983.6277490998852"
"51","50","0.5","35","3297.5000000000005","633.9205098307265","1120.1898581294863"
"53","50","0.5","8","859.0000000000003","133.27973007384773","325.3167812579577"
"50","50","0.45","30","3004.4499999999994","566.87500179559","932.8583400259872"
"52","50","0.5","29","2974.5000000000005","533.1744820367112","1001.1732036453399"
"53","50","0.5","9","992.0000000000005","150.77973007384773","381.2258721670486"
"48","50","0.45","56","5275.800000000002","1056.5666225759105","1707.4377778224527"
"53","50","0.5","10","1047.0000000000002","168.20830150241912","392.7973007384772"
"49","50","0.45","40","3750.250000000001","654.23640988641","1231.1551615051615"
"47","50","0.45","81","7599.249999999999","1461.3071616893596","2552.323384510227"
"51","50","0.5","36","3433.500000000001","663.7386916489083","1165.2807672203955"
"52","50","0.5","30","2985.999999999999","537.6744820367111","1004.1732036453398"
"53","50","0.5","11","1108.0000000000002","177.70830150241915","410.7973007384772"
"53","50","0.5","12","1204.5000000000005","206.54163483575246","444.29730073847713"
"50","50","0.45","31","3100.6500000000005","592.0865402571285","969.631416949064"
"52","50","0.5","31","3077.499999999999","557.1030534652826","1028.0303465024826"
"51","50","0.5","37","3567.5","686.452977363194","1205.1379100775384"
"49","50","0.45","41","3850.2499999999995","662.7864098864098","1270.110717060717"
"53","50","0.5","13","1294","228.68449197860963","465.65444359562014"
"46","50","0.45","87","7845.400000000004","1506.9252400678097","2614.0214693287453"
"52","50","0.5","32","3084.4999999999986","563.1030534652826","1029.0303465024826"
"48","50","0.45","57","5374.450000000001","1081.7666225759106","1731.3877778224528"
"53","50","0.5","14","1390","237.68449197860966","513.3687293099058"
"51","50","0.5","38","3661.0000000000005","693.4529773631941","1238.4712434108717"
"49","50","0.45","42","3941","680.53640988641","1307.8440503940506"
"53","50","0.5","15","1519.0000000000002","263.5510078157137","556.75560713796"
"52","50","0.5","33","3173","574.2568996191287","1049.4918849640212"
"50","50","0.45","32","3236.6499999999996","610.6198735904618","1014.481416949064"
"47","50","0.45","82","7699.550000000001","1473.8571616893596","2578.4900511768933"
"51","50","0.5","39","3795.499999999999","719.5287349389516","1277.0470009866294"
"53","50","0.5","16","1573.4999999999998","276.9954522601581","573.5333849157378"
"49","50","0.45","43","4031.6500000000015","683.2864098864098","1323.7940503940506"
"52","50","0.5","34","3222.0000000000005","593.2568996191287","1058.4918849640212"
"53","50","0.5","17","1712.5000000000007","301.6621189268248","621.8667182490711"
"51","50","0.5","40","3886.0000000000005","738.0287349389516","1307.5470009866292"
"48","50","0.45","58","5517.100000000002","1100.4166225759104","1781.7877778224529"
"49","50","0.45","44","4163.65","701.8364098864097","1365.4273837273836"
"53","50","0.5","18","1847.4999999999998","336.3691896338956","663.4626778450307"
"52","50","0.5","35","3274.4999999999986","606.7568996191287","1068.4918849640212"
"46","50","0.45","88","7856.700000000003","1511.6752400678097","2614.871469328745"
"51","50","0.5","41","3899.5","746.0287349389517","1305.0470009866294"
"53","50","0.5","19","1976.0000000000005","359.5120467767527","697.2094310917842"
"50","50","0.45","33","3369.5000000000005","631.1903864109746","1067.8211605388078"
"49","50","0.45","45","4223.799999999999","710.7864098864098","1386.3773837273839"
"52","50","0.5","36","3329.5000000000005","619.2568996191287","1093.4918849640212"
"53","50","0.5","20","2037.4999999999995","371.01204677675264","723.8760977584506"
"51","50","0.5","42","3986.499999999999","764.862068272285","1335.1581120977403"
"47","50","0.45","83","7702.850000000001","1476.7071616893595","2576.8900511768934"
"50","50","0.45","34","3508.2499999999995","651.9403864109747","1109.221160538808"
"49","50","0.45","46","4323.35","735.4318644318645","1423.69102009102"
"52","50","0.5","37","3423.499999999999","642.064591926821","1128.914961887098"
"53","50","0.5","21","2138.4999999999995","397.01204677675275","742.3760977584506"
"51","50","0.5","43","4075.5","780.2906397008564","1359.515254954883"
"53","50","0.5","22","2232.5","411.5120467767527","792.8760977584507"
"48","50","0.45","59","5533.400000000001","1107.1666225759107","1784.187777822453"
"52","50","0.5","38","3524.9999999999986","654.064591926821","1155.4149618870981"
"49","50","0.45","47","4377.85","746.0390072890073","1439.4767343767344"
"46","50","0.45","89","7948.250000000001","1546.3252400678095","2642.3881359954125"
"51","50","0.5","44","4086.4999999999995","786.2906397008563","1357.5152549548834"
"47","50","0.45","84","7822.050000000002","1508.4788408873546","2614.6933093222574"
"52","50","0.5","39","3618.9999999999995","690.1555010177301","1177.7331437052799"
"50","50","0.45","35","3639.8500000000004","682.5246521452403","1153.585845853493"
"49","50","0.45","48","4476.500000000001","778.9056739556739","1457.6545121545123"
"51","50","0.5","45","4136.500000000001","802.0553455832091","1362.7211373078246"
"53","50","0.5","23","2355","434.2133454780514","839.821985204338"
"47","50","0.45","85","7953.95","1525.682687041201","2671.4663862453344"
"48","50","0.45","60","5663.7","1140.9448277041158","1816.6364957711712"
"49","50","0.45","49","4610.250000000001","806.7697765197765","1498.5929736929736"
"53","50","0.5","24","2450","440.71334547805134","880.321985204338"
"51","50","0.5","46","4225.499999999999","828.5847573479152","1381.544666719589"
"52","50","0.5","40","3752","719.3221676843968","1228.3998103719466"
"50","50","0.45","36","3739.6999999999994","690.3746521452404","1190.7215601392072"
"47","50","0.45","86","7972.700000000001","1536.3326870412013","2671.5163862453333"
"46","50","0.45","90","8078.750000000003","1562.4899459501626","2672.5276784790726"
"49","50","0.45","50","4748.099999999999","820.7736226736228","1538.784731934732"
"51","50","0.5","47","4361.000000000001","851.2463735095314","1418.3123434872657"
"48","50","0.45","61","5677.400000000001","1149.3448277041155","1815.5864957711708"
"49","50","0.45","51","4849.299999999999","839.4236226736226","1574.084731934732"
"47","50","0.45","87","8031.700000000002","1549.9596101181244","2690.827924706872"
"53","50","0.5","25","2585.999999999999","456.15778992249585","948.4330963154493"
"51","50","0.5","48","4498.999999999999","862.7463735095314","1471.1456768205994"
"50","50","0.45","37","3877.9500000000003","712.7451649657531","1236.0356627033098"
"53","50","0.5","26","2683.4999999999995","475.08636135106724","972.7902391725921"
"49","50","0.45","52","4986.299999999997","860.956956006956","1626.8180652680653"
"51","50","0.5","49","4554.999999999998","877.5797068428649","1491.1456768205996"
"47","50","0.45","88","8121.650000000001","1569.7911890654923","2722.0121352331885"
"53","50","0.5","27","2701.5000000000005","483.0863613510671","976.2902391725921"
"48","50","0.45","62","5807.049999999999","1175.5448277041157","1848.8698291045043"
"49","50","0.45","53","5075.799999999999","878.2355274355275","1649.075208125208"
"51","50","0.5","50","4689.000000000001","895.0797068428648","1529.502819677742"
"50","50","0.45","38","3974.5499999999997","733.1451649657531","1255.9856627033096"
"49","50","0.45","54","5205.8499999999985","903.8970658970659","1694.7290542790543"
"48","50","0.45","63","5820.65","1181.9448277041156","1847.8198291045044"
"51","50","0.5","51","4818.999999999999","921.0797068428648","1566.5028196777423"
"46","50","0.45","91","8218.400000000001","1573.2399459501626","2720.9276784790727"
"50","50","0.45","39","4079.9000000000015","740.2451649657532","1294.1213769890242"
"53","50","0.5","28","2836.5000000000005","514.5308057955117","1016.6235725059254"
"51","50","0.5","52","4955","936.8104760736342","1633.1438453187677"
"47","50","0.45","89","8257.500000000002","1593.2554747797783","2785.2478495189034"
"49","50","0.45","55","5294.000000000001","933.297065897066","1716.679054279054"
"48","50","0.45","64","5914.999999999999","1208.928161037449","1880.2198291045042"
"52","50","0.5","41","3763.5000000000005","726.3221676843967","1227.8998103719466"
"53","50","0.5","29","2971.500000000001","527.5308057955117","1082.1235725059255"
"50","50","0.45","40","4214.35","774.5618316324199","1339.7547103223574"
"51","50","0.5","53","5086.5","963.1438094069674","1670.977178652101"
"52","50","0.5","42","3779.5000000000005","734.8221676843967","1227.8998103719464"
"48","50","0.45","65","6011.5","1229.778161037449","1921.7198291045042"
