"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary mutation-magnitude"
"05/07/2018 23:07:05:844 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","15"
"[run number]","percent-to-replace","N","mutation-magnitude","tau","p","num-variants","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2"
"92","1","50","0.9","0","0","1","72","5286.000000000001","36","6","8"
"90","1","50","0.85","0","0","1","91","6175","37","5","8"
"97","1","50","0.95","0","0","1","21","1386","37","4","9"
"95","1","50","0.9","0","0","1","42","3165","34","9","7"
"93","1","50","0.9","0","0","1","49","3804","34","8","8"
"96","1","50","0.95","0","0","1","43","3061.000000000001","44","3","3"
"97","1","50","0.95","0","0","1","22","1505.9999999999998","40","3","7"
"94","1","50","0.9","0","0","1","49","3646.000000000001","38","4","8"
"92","1","50","0.9","0","0","1","73","5364","38","6","6"
"90","1","50","0.85","0","0","1","92","6214.999999999999","40","5","5"
"95","1","50","0.9","0","0","1","43","3203.0000000000005","38","6","6"
"96","1","50","0.95","0","0","1","44","3181","40","7","3"
"93","1","50","0.9","0","0","1","50","3955","31","14","5"
"97","1","50","0.95","0","0","1","23","1545.9999999999998","40","5","5"
"94","1","50","0.9","0","0","1","50","3766.9999999999995","41","5","4"
"92","1","50","0.9","0","0","1","74","5518.000000000001","34","7","9"
"90","1","50","0.85","0","0","1","93","6292","37","5","8"
"95","1","50","0.9","0","0","1","44","3244","41","7","2"
"96","1","50","0.95","0","0","1","45","3298.000000000001","37","5","8"
"93","1","50","0.9","0","0","1","51","4114.000000000001","39","4","7"
"97","1","50","0.95","0","0","1","24","1576.9999999999995","31","6","13"
"94","1","50","0.9","0","0","1","51","3839.0000000000014","32","8","10"
"92","1","50","0.9","0","0","1","75","5635.000000000002","37","5","8"
"90","1","50","0.85","0","0","1","94","6332","40","4","6"
"95","1","50","0.9","0","0","1","45","3278.9999999999995","35","9","6"
"96","1","50","0.95","0","0","1","46","3374.9999999999995","37","10","3"
"97","1","50","0.95","0","0","1","25","1654.9999999999995","38","9","3"
"93","1","50","0.9","0","0","1","52","4275.000000000001","41","4","5"
"94","1","50","0.9","0","0","1","52","3955","36","7","7"
"92","1","50","0.9","0","0","1","76","5791.000000000002","36","9","5"
"90","1","50","0.85","0","0","1","95","6413","41","4","5"
"95","1","50","0.9","0","0","1","46","3354.0000000000005","35","8","7"
"96","1","50","0.95","0","0","1","47","3406.9999999999995","32","6","12"
"97","1","50","0.95","0","0","1","26","1769","34","9","7"
"91","1","50","0.9","0","0","1","50","3262","31","8","11"
"93","1","50","0.9","0","0","1","53","4309.999999999999","35","10","5"
"94","1","50","0.9","0","0","1","53","4025","30","4","16"
"92","1","50","0.9","0","0","1","77","5867.000000000001","36","3","11"
"90","1","50","0.85","0","0","1","96","6572","39","5","6"
"97","1","50","0.95","0","0","1","27","1803.9999999999995","35","4","11"
"96","1","50","0.95","0","0","1","48","3438.9999999999995","32","8","10"
"95","1","50","0.9","0","0","1","47","3461.999999999999","28","12","10"
"91","1","50","0.9","0","0","1","51","3293.9999999999995","32","11","7"
"94","1","50","0.9","0","0","1","54","4100","35","5","10"
"92","1","50","0.9","0","0","1","78","5904.999999999999","38","6","6"
"97","1","50","0.95","0","0","1","28","1881.9999999999998","38","9","3"
"90","1","50","0.85","0","0","1","97","6647.000000000001","35","8","7"
"96","1","50","0.95","0","0","1","49","3596","37","4","9"
"93","1","50","0.9","0","0","1","54","4465.999999999999","36","5","9"
"97","1","50","0.95","0","0","1","29","1997","35","8","7"
"95","1","50","0.9","0","0","1","48","3615.9999999999986","34","6","10"
"94","1","50","0.9","0","0","1","55","4170.000000000001","30","5","15"
"92","1","50","0.9","0","0","1","79","5946.000000000001","41","4","5"
"91","1","50","0.9","0","0","1","52","3457.0000000000005","43","4","3"
"90","1","50","0.85","0","0","1","98","6764","37","5","8"
"96","1","50","0.95","0","0","1","50","3672.000000000001","36","6","8"
"97","1","50","0.95","0","0","1","30","2072","35","7","8"
"93","1","50","0.9","0","0","1","55","4543.999999999999","38","6","6"
"95","1","50","0.9","0","0","1","49","3648.9999999999995","33","9","8"
"94","1","50","0.9","0","0","1","56","4248.999999999999","39","6","5"
"92","1","50","0.9","0","0","1","80","6026","40","6","4"
"90","1","50","0.85","0","0","1","99","6843.000000000001","39","6","5"
"96","1","50","0.95","0","0","1","51","3828","36","6","8"
"91","1","50","0.9","0","0","1","53","3499","42","4","4"
"97","1","50","0.95","0","0","1","31","2110.9999999999995","39","2","9"
"95","1","50","0.9","0","0","1","50","3802.9999999999995","34","9","7"
"93","1","50","0.9","0","0","1","56","4703.000000000001","39","4","7"
"94","1","50","0.9","0","0","1","57","4279.999999999999","31","10","9"
"92","1","50","0.9","0","0","1","81","6101","35","6","9"
"96","1","50","0.95","0","0","1","52","3902.0000000000005","34","9","7"
"90","1","50","0.85","0","0","1","100","6884","41","6","3"
"91","1","50","0.9","0","0","1","54","3576","37","7","6"
"97","1","50","0.95","0","0","1","32","2190","39","5","6"
"98","1","50","0.95","0","0","1","0","0","0","0","0"
"95","1","50","0.9","0","0","1","51","3843","40","7","3"
"98","1","50","0.95","0","0","1","1","56.000000000000014","16","13","21"
"94","1","50","0.9","0","0","1","58","4352","32","10","8"
"93","1","50","0.9","0","0","1","57","4740","37","8","5"
"92","1","50","0.9","0","0","1","82","6177.000000000001","36","6","8"
"96","1","50","0.95","0","0","1","53","3945","43","3","4"
"98","1","50","0.95","0","0","1","2","57.000000000000014","1","25","24"
"97","1","50","0.95","0","0","1","33","2308.9999999999995","39","4","7"
"91","1","50","0.9","0","0","1","55","3695.0000000000005","39","9","2"
"95","1","50","0.9","0","0","1","52","3868.999999999999","26","14","10"
"94","1","50","0.9","0","0","1","59","4382.999999999999","31","12","7"
"93","1","50","0.9","0","0","1","58","4816.999999999999","37","4","9"
"96","1","50","0.95","0","0","1","54","3984.0000000000005","39","4","7"
"92","1","50","0.9","0","0","1","83","6245.000000000003","28","10","12"
"97","1","50","0.95","0","0","1","34","2474","45","3","2"
"91","1","50","0.9","0","0","1","56","3816.000000000001","41","6","3"
"95","1","50","0.9","0","0","1","53","3947.9999999999986","39","7","4"
"94","1","50","0.9","0","0","1","60","4539.999999999999","37","9","4"
"98","1","50","0.95","0","0","1","3","97.99999999999999","1","21","28"
"96","1","50","0.95","0","0","1","55","4020.999999999999","37","5","8"
"93","1","50","0.9","0","0","1","59","4855.999999999999","39","5","6"
"92","1","50","0.9","0","0","1","84","6325","40","5","5"
"97","1","50","0.95","0","0","1","35","2554.0000000000005","40","5","5"
"95","1","50","0.9","0","0","1","54","3981.9999999999986","34","10","6"
"91","1","50","0.9","0","0","1","57","3854.0000000000005","38","6","6"
"98","1","50","0.95","0","0","1","4","204.99999999999991","27","12","11"
"94","1","50","0.9","0","0","1","61","4655.999999999999","36","8","6"
"96","1","50","0.95","0","0","1","56","4053","32","9","9"
"97","1","50","0.95","0","0","1","36","2592","38","8","4"
"93","1","50","0.9","0","0","1","60","4891","35","6","9"
"92","1","50","0.9","0","0","1","85","6484.000000000001","39","5","6"
"98","1","50","0.95","0","0","1","5","281","36","3","11"
"97","1","50","0.95","0","0","1","37","2665","33","7","10"
"94","1","50","0.9","0","0","1","62","4690.999999999999","35","10","5"
"96","1","50","0.95","0","0","1","57","4131","38","7","5"
"92","1","50","0.9","0","0","1","86","6517.000000000001","33","4","13"
"95","1","50","0.9","0","0","1","55","4015.9999999999995","34","14","2"
"93","1","50","0.9","0","0","1","61","4965.000000000001","34","11","5"
"98","1","50","0.95","0","0","1","6","354.0000000000001","33","9","8"
"97","1","50","0.95","0","0","1","38","2704.000000000001","39","4","7"
"94","1","50","0.9","0","0","1","63","4730","39","7","4"
"96","1","50","0.95","0","0","1","58","4173.000000000001","42","5","3"
"92","1","50","0.9","0","0","1","87","6595","38","8","4"
"95","1","50","0.9","0","0","1","56","4138.999999999998","43","5","2"
"93","1","50","0.9","0","0","1","62","5121.000000000002","36","8","6"
"98","1","50","0.95","0","0","1","7","432.00000000000017","38","10","2"
"97","1","50","0.95","0","0","1","39","2743","39","5","6"
"91","1","50","0.9","0","0","1","58","3887.9999999999995","34","11","5"
"98","1","50","0.95","0","0","1","8","473.00000000000006","41","3","6"
"97","1","50","0.95","0","0","1","40","2778.9999999999995","36","9","5"
"93","1","50","0.9","0","0","1","63","5196.999999999998","36","7","7"
"94","1","50","0.9","0","0","1","64","4769","39","4","7"
"92","1","50","0.9","0","0","1","88","6675","40","4","6"
"96","1","50","0.95","0","0","1","59","4210","37","9","4"
"95","1","50","0.9","0","0","1","57","4212.999999999999","34","6","10"
"93","1","50","0.9","0","0","1","64","5355.000000000001","38","6","6"
"98","1","50","0.95","0","0","1","9","510.00000000000017","37","7","6"
"92","1","50","0.9","0","0","1","89","6750","35","8","7"
"96","1","50","0.95","0","0","1","60","4247.000000000001","37","4","9"
"91","1","50","0.9","0","0","1","59","3920.9999999999986","33","9","8"
"94","1","50","0.9","0","0","1","65","4805.999999999999","37","5","8"
"93","1","50","0.9","0","0","1","65","5391.000000000001","36","5","9"
"98","1","50","0.95","0","0","1","10","587.0000000000001","37","8","5"
"97","1","50","0.95","0","0","1","41","2812","33","8","9"
"92","1","50","0.9","0","0","1","90","6829","39","5","6"
"96","1","50","0.95","0","0","1","61","4358.000000000001","31","10","9"
"94","1","50","0.9","0","0","1","66","4882","36","7","7"
"93","1","50","0.9","0","0","1","66","5512","41","5","4"
"91","1","50","0.9","0","0","1","60","4042","41","5","4"
"98","1","50","0.95","0","0","1","11","701.0000000000003","34","10","6"
"95","1","50","0.9","0","0","1","58","4285.999999999998","33","8","9"
"97","1","50","0.95","0","0","1","42","2852.000000000001","40","4","6"
"93","1","50","0.9","0","0","1","67","5551","39","6","5"
"96","1","50","0.95","0","0","1","62","4470","32","5","13"
"92","1","50","0.9","0","0","1","91","6908","39","3","8"
"94","1","50","0.9","0","0","1","67","4916.999999999999","35","8","7"
"91","1","50","0.9","0","0","1","61","4118.999999999999","37","6","7"
"98","1","50","0.95","0","0","1","12","814.0000000000005","33","10","7"
"95","1","50","0.9","0","0","1","59","4440.999999999999","35","12","3"
"97","1","50","0.95","0","0","1","43","3008.0000000000005","36","9","5"
"93","1","50","0.9","0","0","1","68","5629","38","4","8"
"96","1","50","0.95","0","0","1","63","4502","32","8","10"
"92","1","50","0.9","0","0","1","92","6946","38","6","6"
"94","1","50","0.9","0","0","1","68","4992","35","8","7"
"98","1","50","0.95","0","0","1","13","888.0000000000003","34","8","8"
"91","1","50","0.9","0","0","1","62","4237","38","6","6"
"95","1","50","0.9","0","0","1","60","4480.999999999999","40","8","2"
"93","1","50","0.9","0","0","1","69","5667.000000000001","38","3","9"
"97","1","50","0.95","0","0","1","44","3047.999999999999","40","7","3"
"96","1","50","0.95","0","0","1","64","4614.000000000001","32","11","7"
"92","1","50","0.9","0","0","1","93","7023","37","6","7"
"94","1","50","0.9","0","0","1","69","5057.999999999998","26","11","13"
"98","1","50","0.95","0","0","1","14","1042.0000000000002","34","7","9"
"91","1","50","0.9","0","0","1","63","4390","33","8","9"
"95","1","50","0.9","0","0","1","61","4517","36","5","9"
"93","1","50","0.9","0","0","1","70","5829.000000000001","42","2","6"
"97","1","50","0.95","0","0","1","45","3086.9999999999995","39","8","3"
"96","1","50","0.95","0","0","1","65","4649.999999999999","36","8","6"
"92","1","50","0.9","0","0","1","94","7061.000000000001","38","9","3"
"98","1","50","0.95","0","0","1","15","1155","33","5","12"
"94","1","50","0.9","0","0","1","70","5097.999999999998","40","6","4"
"91","1","50","0.9","0","0","1","64","4460.000000000001","30","10","10"
"95","1","50","0.9","0","0","1","62","4552.000000000001","35","9","6"
"93","1","50","0.9","0","0","1","71","5867.000000000001","38","5","7"
"97","1","50","0.95","0","0","1","46","3204.0000000000005","37","5","8"
"96","1","50","0.95","0","0","1","66","4762","32","9","9"
"98","1","50","0.95","0","0","1","16","1188.0000000000002","33","11","6"
"92","1","50","0.9","0","0","1","95","7184.000000000002","43","3","4"
"94","1","50","0.9","0","0","1","71","5175.999999999999","38","6","6"
"95","1","50","0.9","0","0","1","63","4588.999999999999","37","5","8"
"97","1","50","0.95","0","0","1","47","3239.9999999999995","36","9","5"
"93","1","50","0.9","0","0","1","72","5980.999999999999","34","9","7"
"96","1","50","0.95","0","0","1","67","4840.000000000001","38","6","6"
"94","1","50","0.9","0","0","1","72","5253.999999999998","38","5","7"
"92","1","50","0.9","0","0","1","96","7305.000000000002","41","3","6"
"98","1","50","0.95","0","0","1","17","1261.0000000000002","33","7","10"
"95","1","50","0.9","0","0","1","64","4624","35","6","9"
"97","1","50","0.95","0","0","1","48","3361","41","6","3"
"93","1","50","0.9","0","0","1","73","6013","32","10","8"
"96","1","50","0.95","0","0","1","68","4879","39","9","2"
"94","1","50","0.9","0","0","1","73","5367.999999999998","34","10","6"
"92","1","50","0.9","0","0","1","97","7383","38","7","5"
"98","1","50","0.95","0","0","1","18","1332.0000000000002","31","6","13"
"95","1","50","0.9","0","0","1","65","4701.000000000001","37","6","7"
"97","1","50","0.95","0","0","1","49","3444.000000000001","43","3","4"
"93","1","50","0.9","0","0","1","74","6084.999999999998","32","8","10"
"96","1","50","0.95","0","0","1","69","4925","46","2","2"
"94","1","50","0.9","0","0","1","74","5401.000000000001","33","10","7"
"98","1","50","0.95","0","0","1","19","1404.9999999999998","33","9","8"
"92","1","50","0.9","0","0","1","98","7422","39","9","2"
"95","1","50","0.9","0","0","1","66","4778.999999999999","38","6","6"
"97","1","50","0.95","0","0","1","50","3563","39","7","4"
"93","1","50","0.9","0","0","1","75","6202.000000000003","37","9","4"
"96","1","50","0.95","0","0","1","70","4968.000000000001","43","5","2"
"98","1","50","0.95","0","0","1","20","1556.0000000000002","31","11","8"
"94","1","50","0.9","0","0","1","75","5559","38","9","3"
"92","1","50","0.9","0","0","1","99","7583.000000000001","41","5","4"
"97","1","50","0.95","0","0","1","51","3683.0000000000005","40","7","3"
"95","1","50","0.9","0","0","1","67","4815","36","9","5"
"93","1","50","0.9","0","0","1","76","6281.999999999999","40","7","3"
"96","1","50","0.95","0","0","1","71","5048","40","4","6"
"98","1","50","0.95","0","0","1","21","1674.0000000000002","38","6","6"
"94","1","50","0.9","0","0","1","76","5595.999999999999","37","8","5"
"92","1","50","0.9","0","0","1","100","7666.000000000003","43","4","3"
"97","1","50","0.95","0","0","1","52","3758.0000000000005","35","4","11"
"95","1","50","0.9","0","0","1","68","4889.999999999999","35","10","5"
"99","1","50","0.95","0","0","1","0","0","0","0","0"
"93","1","50","0.9","0","0","1","77","6364","42","5","3"
"98","1","50","0.95","0","0","1","22","1754.0000000000002","40","6","4"
"99","1","50","0.95","0","0","1","1","20","20","19","11"
"96","1","50","0.95","0","0","1","72","5207.999999999999","40","4","6"
"99","1","50","0.95","0","0","1","2","22","2","26","22"
"97","1","50","0.95","0","0","1","53","3835.0000000000005","37","9","4"
"95","1","50","0.9","0","0","1","69","4964","34","11","5"
"91","1","50","0.9","0","0","1","65","4533.999999999998","34","8","8"
"98","1","50","0.95","0","0","1","23","1791.0000000000002","37","6","7"
"93","1","50","0.9","0","0","1","78","6448.999999999999","45","3","2"
"94","1","50","0.9","0","0","1","77","5633.999999999998","38","9","3"
"96","1","50","0.95","0","0","1","73","5329.000000000001","41","5","4"
"99","1","50","0.95","0","0","1","3","63.000000000000014","1","23","26"
"97","1","50","0.95","0","0","1","54","3905.000000000001","30","9","11"
"95","1","50","0.9","0","0","1","70","5038","34","9","7"
"98","1","50","0.95","0","0","1","24","1828","37","4","9"
"93","1","50","0.9","0","0","1","79","6527.000000000001","38","5","7"
"91","1","50","0.9","0","0","1","66","4576.000000000001","42","4","4"
"96","1","50","0.95","0","0","1","74","5447.000000000001","38","5","7"
"94","1","50","0.9","0","0","1","78","5675.999999999998","42","8","0"
"99","1","50","0.95","0","0","1","4","83.00000000000001","20","19","11"
"97","1","50","0.95","0","0","1","55","4057","32","10","8"
"95","1","50","0.9","0","0","1","71","5154.999999999999","37","9","4"
"98","1","50","0.95","0","0","1","25","1866.0000000000002","38","6","6"
"93","1","50","0.9","0","0","1","80","6562.999999999999","36","5","9"
"99","1","50","0.95","0","0","1","5","153.99999999999997","31","13","6"
"96","1","50","0.95","0","0","1","75","5557","30","9","11"
"91","1","50","0.9","0","0","1","67","4654.999999999999","39","6","5"
"94","1","50","0.9","0","0","1","79","5715.999999999999","40","5","5"
"97","1","50","0.95","0","0","1","56","4214","37","8","5"
"95","1","50","0.9","0","0","1","72","5185.999999999999","31","12","7"
"98","1","50","0.95","0","0","1","26","1904.0000000000007","38","3","9"
"99","1","50","0.95","0","0","1","6","230.99999999999986","37","10","3"
