"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau, measure agent variance"
"05/14/2018 23:04:25:507 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","106","0","15"
"[run number]","N","tau","p","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2","agent-variance"
"243","50","0.75","0","62","3757.5000000000005","18","18","14","0"
"246","50","0.75","0","5","128","15","22","13","0"
"241","50","0.75","0","88","4808.250000000001","16","16","18","0"
"242","50","0.75","0","69","4160.5","21","16","13","0"
"240","50","0.725","0","100","6497.025000000001","16","17","17","0"
"245","50","0.75","0","57","3324","17","20","13","0"
"243","50","0.75","0","63","3775.499999999999","18","18","14","0"
"244","50","0.75","0","62","3574.5","19","16","15","0"
"246","50","0.75","0","6","222.99999999999997","15","22","13","0"
"247","50","0.75","0","0","0","0","0","0","0"
"241","50","0.75","0","89","4824.250000000002","16","16","18","0"
"242","50","0.75","0","70","4181.5","21","16","13","0"
"243","50","0.75","0","64","3873.4999999999995","18","18","14","0"
"244","50","0.75","0","63","3633.5000000000005","19","16","15","0"
"245","50","0.75","0","58","3341","17","20","13","0"
"247","50","0.75","0","1","101","21","13","16","0"
"246","50","0.75","0","7","318.00000000000006","15","22","13","0"
"247","50","0.75","0","2","88","14","26","10","0"
"242","50","0.75","0","71","4202.500000000001","21","16","13","0"
"241","50","0.75","0","90","4880.25","16","16","18","0"
"243","50","0.75","0","65","3891.5","18","18","14","0"
"246","50","0.75","0","8","333.00000000000006","15","22","13","0"
"244","50","0.75","0","64","3772.5000000000014","19","16","15","0"
"245","50","0.75","0","59","3358.0000000000005","17","20","13","0"
"247","50","0.75","0","3","75","14","18","18","0"
"242","50","0.75","0","72","4223.500000000001","21","16","13","0"
"241","50","0.75","0","91","4896.25","16","16","18","0"
"247","50","0.75","0","4","64","19","15","16","0"
"246","50","0.75","0","9","428.00000000000006","15","22","13","0"
"243","50","0.75","0","66","3909.5","18","18","14","0"
"244","50","0.75","0","65","3791.5000000000014","19","16","15","0"
"245","50","0.75","0","60","3374.9999999999995","17","20","13","0"
"247","50","0.75","0","5","123.00000000000003","19","15","16","0"
"246","50","0.75","0","10","483","15","22","13","6.481481481481481"
"242","50","0.75","0","73","4284.500000000001","21","16","13","0"
"241","50","0.75","0","92","4992.249999999999","16","16","18","0"
"243","50","0.75","0","67","3967.5","18","18","14","0"
"244","50","0.75","0","66","3810.500000000001","19","16","15","0"
"245","50","0.75","0","61","3392","17","20","13","0"
"247","50","0.75","0","6","142.00000000000003","19","15","16","0"
"246","50","0.75","0","11","618","15","22","13","5.059259259259259"
"242","50","0.75","0","74","4305.5","21","16","13","0"
"241","50","0.75","0","93","5008.249999999999","16","16","18","0"
"243","50","0.75","0","68","4025.500000000002","18","18","14","0"
"244","50","0.75","0","67","3869.5000000000014","19","16","15","0"
"247","50","0.75","0","7","161","19","15","16","0"
"245","50","0.75","0","62","3408.9999999999995","17","20","13","0"
"246","50","0.75","0","12","672.9999999999999","15","22","13","4.466666666666668"
"242","50","0.75","0","75","4326.500000000001","21","16","13","0"
"243","50","0.75","0","69","4083.4999999999995","18","18","14","0"
"241","50","0.75","0","94","5144.249999999999","16","16","18","0"
"247","50","0.75","0","8","220.00000000000006","19","15","16","0"
"244","50","0.75","0","68","3888.5000000000014","19","16","15","0"
"246","50","0.75","0","13","728.0000000000001","15","22","13","0"
"245","50","0.75","0","63","3546","17","20","13","0"
"242","50","0.75","0","76","4427.5","21","16","13","0"
"247","50","0.75","0","9","279","19","15","16","0"
"246","50","0.75","0","14","783.0000000000001","15","22","13","0"
"243","50","0.75","0","70","4141.500000000002","18","18","14","0"
"244","50","0.75","0","69","3947.5000000000014","19","16","15","0"
"241","50","0.75","0","95","5200.250000000002","16","16","18","0"
"245","50","0.75","0","64","3603.0000000000005","17","20","13","0"
"232","50","0.7","0","100","4249.8","9","23","18","0"
"246","50","0.75","0","15","798.0000000000002","15","22","13","0"
"247","50","0.75","0","10","338","19","15","16","7.614814814814814"
"242","50","0.75","0","77","4448.500000000001","21","16","13","0"
"243","50","0.75","0","71","4159.500000000001","18","18","14","0"
"244","50","0.75","0","70","4086.5000000000014","19","16","15","0"
"241","50","0.75","0","96","5256.25","16","16","18","0"
"245","50","0.75","0","65","3700","17","20","13","0"
"247","50","0.75","0","11","357.00000000000006","19","15","16","6.992592592592591"
"246","50","0.75","0","16","813.0000000000001","15","22","13","0"
"242","50","0.75","0","78","4589.5","21","16","13","0"
"243","50","0.75","0","72","4257.500000000001","18","18","14","0"
"244","50","0.75","0","71","4145.500000000002","19","16","15","0"
"241","50","0.75","0","97","5272.250000000001","16","16","18","0"
"247","50","0.75","0","12","456.0000000000001","19","15","16","1.2666666666666666"
"246","50","0.75","0","17","948.0000000000002","15","22","13","0"
"245","50","0.75","0","66","3717.000000000001","17","20","13","0"
"242","50","0.75","0","79","4650.5","21","16","13","0"
"248","50","0.75","0","0","0","0","0","0","0"
"244","50","0.75","0","72","4164.500000000002","19","16","15","0"
"243","50","0.75","0","73","4355.500000000001","18","18","14","0"
"247","50","0.75","0","13","475","19","15","16","0"
"246","50","0.75","0","18","1003","15","22","13","0"
"241","50","0.75","0","98","5368.25","16","16","18","0"
"245","50","0.75","0","67","3733.9999999999995","17","20","13","0"
"248","50","0.75","0","1","94.99999999999999","15","17","18","0"
"245","50","0.75","0","68","3791","17","20","13","0"
"247","50","0.75","0","14","494.0000000000001","19","15","16","0"
"241","50","0.75","0","99","5384.250000000003","16","16","18","0"
"244","50","0.75","0","73","4183.500000000001","19","16","15","0"
"246","50","0.75","0","19","1017.9999999999999","15","22","13","0"
"243","50","0.75","0","74","4493.500000000001","18","18","14","0"
"242","50","0.75","0","80","4671.500000000001","21","16","13","0"
"248","50","0.75","0","2","166.25000000000009","16","15","19","0"
"247","50","0.75","0","15","513.0000000000001","19","15","16","0"
"246","50","0.75","0","20","1112.9999999999998","15","22","13","0"
"245","50","0.75","0","69","3928","17","20","13","0"
"244","50","0.75","0","74","4242.500000000002","19","16","15","0"
"241","50","0.75","0","100","5440.25","16","16","18","0"
"242","50","0.75","0","81","4732.500000000002","21","16","13","0"
"243","50","0.75","0","75","4511.500000000002","18","18","14","0"
"246","50","0.75","0","21","1208.0000000000002","15","22","13","0"
"249","50","0.775","0","0","0","0","0","0","0"
"244","50","0.75","0","75","4341.5","19","16","15","0"
"249","50","0.775","0","1","91.99999999999997","12","24","14","0"
"247","50","0.75","0","16","652","19","15","16","0"
"245","50","0.75","0","70","3985","17","20","13","0"
"246","50","0.75","0","22","1262.9999999999998","15","22","13","0"
"243","50","0.75","0","76","4529.500000000002","18","18","14","0"
"242","50","0.75","0","82","4753.5","21","16","13","0"
"249","50","0.775","0","2","90.72499999999995","15","22","13","0"
"244","50","0.75","0","76","4400.5","19","16","15","0"
"245","50","0.75","0","71","4042","17","20","13","0"
"249","50","0.775","0","3","161.82499999999996","19","13","18","0"
"242","50","0.75","0","83","4854.500000000002","21","16","13","0"
"248","50","0.75","0","3","198.50000000000003","17","15","18","0"
"245","50","0.75","0","72","4058.9999999999995","17","20","13","0"
"249","50","0.775","0","4","187.925","14","20","16","0"
"247","50","0.75","0","17","711","19","15","16","0"
"246","50","0.75","0","23","1318.0000000000002","15","22","13","0"
"244","50","0.75","0","77","4459.5","19","16","15","0"
"248","50","0.75","0","4","185.50000000000006","14","22","14","0"
"243","50","0.75","0","77","4587.500000000001","18","18","14","0"
"245","50","0.75","0","73","4156","17","20","13","0"
"249","50","0.775","0","5","201.925","14","20","16","0"
"247","50","0.75","0","18","730","19","15","16","0"
"242","50","0.75","0","84","4915.500000000001","21","16","13","0"
"246","50","0.75","0","24","1333.0000000000002","15","22","13","0"
"244","50","0.75","0","78","4518.5","19","16","15","0"
"248","50","0.75","0","5","239.49999999999997","14","22","14","0"
"245","50","0.75","0","74","4213","17","20","13","0"
"249","50","0.775","0","6","215.92499999999993","14","20","16","0"
"247","50","0.75","0","19","829","19","15","16","0"
"246","50","0.75","0","25","1468.0000000000005","15","22","13","0"
"242","50","0.75","0","85","4976.500000000002","21","16","13","0"
"244","50","0.75","0","79","4617.500000000001","19","16","15","0"
"245","50","0.75","0","75","4310.000000000002","17","20","13","0"
"249","50","0.775","0","7","309.92499999999995","14","20","16","0"
"246","50","0.75","0","26","1522.9999999999998","15","22","13","0"
"247","50","0.75","0","20","887.9999999999998","19","15","16","0"
"242","50","0.75","0","86","5077.500000000003","21","16","13","0"
"243","50","0.75","0","78","4645.500000000002","18","18","14","0"
"249","50","0.775","0","8","363.92499999999995","14","20","16","0"
"245","50","0.75","0","76","4367.000000000001","17","20","13","0"
"244","50","0.75","0","80","4676.5","19","16","15","0"
"247","50","0.75","0","21","947.0000000000002","19","15","16","0"
"243","50","0.75","0","79","4663.500000000001","18","18","14","0"
"242","50","0.75","0","87","5178.500000000001","21","16","13","0"
"249","50","0.775","0","9","417.9250000000002","14","20","16","0"
"247","50","0.75","0","22","966.0000000000001","19","15","16","0"
"245","50","0.75","0","77","4384.000000000001","17","20","13","0"
"248","50","0.75","0","6","293.5","14","22","14","0"
"244","50","0.75","0","81","4695.5","19","16","15","0"
"246","50","0.75","0","27","1578.0000000000007","15","22","13","0"
"249","50","0.775","0","10","511.92500000000007","14","20","16","4.2"
"247","50","0.75","0","23","1025","19","15","16","0"
"243","50","0.75","0","80","4721.500000000001","18","18","14","0"
"245","50","0.75","0","78","4521.000000000001","17","20","13","0"
"242","50","0.75","0","88","5239.500000000002","21","16","13","0"
"249","50","0.775","0","11","525.9250000000001","14","20","16","3.1777777777777776"
"247","50","0.75","0","24","1083.9999999999998","19","15","16","0"
"245","50","0.75","0","79","4538.000000000002","17","20","13","0"
"244","50","0.75","0","82","4714.500000000001","19","16","15","0"
"242","50","0.75","0","89","5300.500000000002","21","16","13","0"
"243","50","0.75","0","81","4859.500000000001","18","18","14","0"
"249","50","0.775","0","12","579.9250000000001","14","20","16","2.6"
"247","50","0.75","0","25","1143","19","15","16","0"
"243","50","0.75","0","82","4877.5","18","18","14","0"
"245","50","0.75","0","80","4595","17","20","13","0"
"242","50","0.75","0","90","5361.5","21","16","13","0"
"244","50","0.75","0","83","4773.500000000001","19","16","15","0"
"249","50","0.775","0","13","593.9250000000001","14","20","16","0"
"248","50","0.75","0","7","307.50000000000006","14","22","14","0"
"246","50","0.75","0","28","1593.0000000000007","15","22","13","0"
"247","50","0.75","0","26","1202","19","15","16","0"
"243","50","0.75","0","83","4935.500000000002","18","18","14","0"
"242","50","0.75","0","91","5382.500000000002","21","16","13","0"
"245","50","0.75","0","81","4652.000000000001","17","20","13","0"
"244","50","0.75","0","84","4832.5","19","16","15","0"
"249","50","0.775","0","14","607.9250000000002","14","20","16","0"
"247","50","0.75","0","27","1221","19","15","16","0"
"246","50","0.75","0","29","1648.0000000000002","15","22","13","0"
"248","50","0.75","0","8","361.49999999999994","14","22","14","0"
"246","50","0.75","0","30","1703","15","22","13","0"
"247","50","0.75","0","28","1280.0000000000002","19","15","16","0"
"249","50","0.775","0","15","701.925","14","20","16","0"
"243","50","0.75","0","84","4993.5","18","18","14","0"
"242","50","0.75","0","92","5403.500000000004","21","16","13","0"
"245","50","0.75","0","82","4669.000000000001","17","20","13","0"
"244","50","0.75","0","85","4851.500000000001","19","16","15","0"
"245","50","0.75","0","83","4726.000000000001","17","20","13","0"
"248","50","0.75","0","9","375.50000000000006","14","22","14","0"
"246","50","0.75","0","31","1798","15","22","13","0"
"247","50","0.75","0","29","1339","19","15","16","0"
"243","50","0.75","0","85","5051.500000000001","18","18","14","0"
"242","50","0.75","0","93","5544.5","21","16","13","0"
"245","50","0.75","0","84","4783.000000000001","17","20","13","0"
"244","50","0.75","0","86","4910.5","19","16","15","0"
"247","50","0.75","0","30","1438","19","15","16","0"
"246","50","0.75","0","32","1852.9999999999993","15","22","13","0"
"248","50","0.75","0","10","509.50000000000006","14","22","14","5.0888888888888895"
"249","50","0.775","0","16","755.9250000000002","14","20","16","0"
"243","50","0.75","0","86","5109.5","18","18","14","0"
"242","50","0.75","0","94","5685.500000000002","21","16","13","0"
"247","50","0.75","0","31","1456.9999999999998","19","15","16","0"
"245","50","0.75","0","85","4920","17","20","13","0"
"246","50","0.75","0","33","1867.9999999999993","15","22","13","0"
"244","50","0.75","0","87","4929.500000000001","19","16","15","0"
"248","50","0.75","0","11","603.4999999999999","14","22","14","4.511111111111112"
"249","50","0.775","0","17","809.9250000000001","14","20","16","0"
"243","50","0.75","0","87","5127.500000000001","18","18","14","0"
"242","50","0.75","0","95","5746.500000000003","21","16","13","0"
"247","50","0.75","0","32","1475.9999999999998","19","15","16","0"
"249","50","0.775","0","18","943.9249999999997","14","20","16","0"
"245","50","0.75","0","86","5057.000000000001","17","20","13","0"
"244","50","0.75","0","88","5068.499999999997","19","16","15","0"
"243","50","0.75","0","88","5145.5","18","18","14","0"
"247","50","0.75","0","33","1495","19","15","16","0"
"242","50","0.75","0","96","5767.500000000002","21","16","13","0"
"249","50","0.775","0","19","957.9250000000002","14","20","16","0"
"246","50","0.75","0","34","1882.9999999999995","15","22","13","0"
"245","50","0.75","0","87","5074.000000000001","17","20","13","0"
"244","50","0.75","0","89","5127.499999999999","19","16","15","0"
"248","50","0.75","0","12","617.4999999999998","14","22","14","2.466666666666667"
"243","50","0.75","0","89","5203.500000000002","18","18","14","0"
"249","50","0.775","0","20","971.9249999999998","14","20","16","0"
"247","50","0.75","0","34","1554","19","15","16","0"
"246","50","0.75","0","35","1897.9999999999998","15","22","13","0"
"242","50","0.75","0","97","5828.5","21","16","13","0"
"245","50","0.75","0","88","5091","17","20","13","0"
"244","50","0.75","0","90","5146.499999999999","19","16","15","0"
"249","50","0.775","0","21","1065.9249999999997","14","20","16","0"
"248","50","0.75","0","13","751.5000000000002","14","22","14","0"
"247","50","0.75","0","35","1653","19","15","16","0"
"243","50","0.75","0","90","5261.5","18","18","14","0"
"246","50","0.75","0","36","1912.9999999999998","15","22","13","0"
"242","50","0.75","0","98","5929.5","21","16","13","0"
"245","50","0.75","0","89","5148.000000000001","17","20","13","0"
"249","50","0.775","0","22","1119.9249999999997","14","20","16","0"
"244","50","0.75","0","91","5205.499999999998","19","16","15","0"
"248","50","0.75","0","14","845.5000000000001","14","22","14","0"
